GEO_ID,NAME,POPULATION
13007,"Baker County, Georgia",3451
51043,"Clarke County, Virginia",14034
18133,"Putnam County, Indiana",37963
39113,"Montgomery County, Ohio",535153
44009,"Washington County, Rhode Island",126979
28031,"Covington County, Mississippi",19568
26053,"Gogebic County, Michigan",16427
20081,"Haskell County, Kansas",4256
37133,"Onslow County, North Carolina",177772
17157,"Randolph County, Illinois",33476
31007,"Banner County, Nebraska",690
16007,"Bear Lake County, Idaho",5986
35037,"Quay County, New Mexico",9041
38075,"Renville County, North Dakota",2470
31169,"Thayer County, Nebraska",5228
48313,"Madison County, Texas",13664
35028,"Los Alamos County, New Mexico",17950
17001,"Adams County, Illinois",67103
48127,"Dimmit County, Texas",9996
54053,"Mason County, West Virginia",27324
46025,"Clark County, South Dakota",3691
31165,"Sioux County, Nebraska",1311
1127,"Walker County, Alabama",67023
28067,"Jones County, Mississippi",67761
29215,"Texas County, Missouri",26008
20153,"Rawlins County, Kansas",2519
49053,"Washington County, Utah",138115
13115,"Floyd County, Georgia",96317
27069,"Kittson County, Minnesota",4552
18055,"Greene County, Indiana",33165
31125,"Nance County, Nebraska",3735
6027,"Inyo County, California",18546
40009,"Beckham County, Oklahoma",22119
45047,"Greenwood County, South Carolina",69661
21187,"Owen County, Kentucky",10841
22001,"Acadia Parish, Louisiana",61773
15009,"Maui County, Hawaii",154834
31095,"Jefferson County, Nebraska",7547
39067,"Harrison County, Ohio",15864
42117,"Tioga County, Pennsylvania",41981
29061,"Daviess County, Missouri",8433
20079,"Harvey County, Kansas",34684
47005,"Benton County, Tennessee",16489
54091,"Taylor County, West Virginia",16895
13047,"Catoosa County, Georgia",63942
45059,"Laurens County, South Carolina",66537
31005,"Arthur County, Nebraska",460
28137,"Tate County, Mississippi",28886
35033,"Mora County, New Mexico",4881
28119,"Quitman County, Mississippi",8223
18051,"Gibson County, Indiana",33503
26143,"Roscommon County, Michigan",24449
17143,"Peoria County, Illinois",186494
45065,"McCormick County, South Carolina",10233
16025,"Camas County, Idaho",1117
12037,"Franklin County, Florida",11549
47183,"Weakley County, Tennessee",35021
29053,"Cooper County, Missouri",17601
46039,"Deuel County, South Dakota",4364
47077,"Henderson County, Tennessee",27769
18091,"LaPorte County, Indiana",111467
8089,"Otero County, Colorado",18831
28061,"Jasper County, Mississippi",17062
20187,"Stanton County, Kansas",2235
45051,"Horry County, South Carolina",269291
46097,"Miner County, South Dakota",2389
37157,"Rockingham County, North Carolina",93643
39017,"Butler County, Ohio",368130
17027,"Clinton County, Illinois",37762
28123,"Scott County, Mississippi",28264
48399,"Runnels County, Texas",10501
40135,"Sequoyah County, Oklahoma",42391
29185,"St. Clair County, Missouri",9805
48493,"Wilson County, Texas",42918
29151,"Osage County, Missouri",13878
47135,"Perry County, Tennessee",7915
13143,"Haralson County, Georgia",28780
46015,"Brule County, South Dakota",5255
48431,"Sterling County, Texas",1143
20095,"Kingman County, Kansas",7858
38051,"McIntosh County, North Dakota",2809
21053,"Clinton County, Kentucky",10272
12065,"Jefferson County, Florida",14761
51025,"Brunswick County, Virginia",17434
55085,"Oneida County, Wisconsin",35998
45009,"Bamberg County, South Carolina",15987
27141,"Sherburne County, Minnesota",88499
19045,"Clinton County, Iowa",49116
48355,"Nueces County, Texas",340223
30041,"Hill County, Montana",16096
13165,"Jenkins County, Georgia",8340
51147,"Prince Edward County, Virginia",23368
6019,"Fresno County, California",930450
37109,"Lincoln County, North Carolina",78265
38029,"Emmons County, North Dakota",3550
51051,"Dickenson County, Virginia",15903
18161,"Union County, Indiana",7516
40103,"Noble County, Oklahoma",11561
1069,"Houston County, Alabama",101547
38003,"Barnes County, North Dakota",11066
47155,"Sevier County, Tennessee",89889
28093,"Marshall County, Mississippi",37144
48039,"Brazoria County, Texas",313166
8095,"Phillips County, Colorado",4442
29207,"Stoddard County, Missouri",29968
47063,"Hamblen County, Tennessee",62544
12035,"Flagler County, Florida",95696
17059,"Gallatin County, Illinois",5589
5101,"Newton County, Arkansas",8330
47111,"Macon County, Tennessee",22248
33017,"Strafford County, New Hampshire",123143
48183,"Gregg County, Texas",121730
40037,"Creek County, Oklahoma",69967
29179,"Reynolds County, Missouri",6696
40109,"Oklahoma County, Oklahoma",718633
55049,"Iowa County, Wisconsin",23687
12111,"St. Lucie County, Florida",277789
39127,"Perry County, Ohio",36058
48503,"Young County, Texas",18550
53027,"Grays Harbor County, Washington",72797
8115,"Sedgwick County, Colorado",2379
29125,"Maries County, Missouri",9176
16039,"Elmore County, Idaho",27038
16061,"Lewis County, Idaho",3821
19067,"Floyd County, Iowa",16303
39053,"Gallia County, Ohio",30934
42037,"Columbia County, Pennsylvania",67295
41031,"Jefferson County, Oregon",21720
6107,"Tulare County, California",442179
31045,"Dawes County, Nebraska",9182
1049,"DeKalb County, Alabama",71109
49017,"Garfield County, Utah",5172
13303,"Washington County, Georgia",21187
34039,"Union County, New Jersey",536499
28065,"Jefferson Davis County, Mississippi",12487
26071,"Iron County, Michigan",11817
47017,"Carroll County, Tennessee",28522
55003,"Ashland County, Wisconsin",16157
29153,"Ozark County, Missouri",9723
42119,"Union County, Pennsylvania",44947
13249,"Schley County, Georgia",5010
6085,"Santa Clara County, California",1781642
42019,"Butler County, Pennsylvania",183862
51145,"Powhatan County, Virginia",28046
22103,"St. Tammany Parish, Louisiana",233740
36017,"Chenango County, New York",50477
30083,"Richland County, Montana",9746
19185,"Wayne County, Iowa",6403
48337,"Montague County, Texas",19719
18005,"Bartholomew County, Indiana",76794
18019,"Clark County, Indiana",110232
17129,"Menard County, Illinois",12705
13285,"Troup County, Georgia",67044
26007,"Alpena County, Michigan",29598
5145,"White County, Arkansas",77076
48109,"Culberson County, Texas",2398
54023,"Grant County, West Virginia",11937
42099,"Perry County, Pennsylvania",45969
45063,"Lexington County, South Carolina",262391
54057,"Mineral County, West Virginia",28212
39057,"Greene County, Ohio",161573
46119,"Sully County, South Dakota",1373
38015,"Burleigh County, North Dakota",81308
55029,"Door County, Wisconsin",27785
36057,"Montgomery County, New York",50219
30081,"Ravalli County, Montana",40212
18175,"Washington County, Indiana",28262
20101,"Lane County, Kansas",1750
45005,"Allendale County, South Carolina",10419
19065,"Fayette County, Iowa",20880
22049,"Jackson Parish, Louisiana",16274
31015,"Boyd County, Nebraska",2099
72149,"Villalba Municipio, Puerto Rico",26073
32007,"Elko County, Nevada",48818
37193,"Wilkes County, North Carolina",69340
20063,"Gove County, Kansas",2695
24025,"Harford County, Maryland",244826
45067,"Marion County, South Carolina",33062
46099,"Minnehaha County, South Dakota",169468
6005,"Amador County, California",38091
38069,"Pierce County, North Dakota",4357
23011,"Kennebec County, Maine",122151
12101,"Pasco County, Florida",464697
32017,"Lincoln County, Nevada",5345
21199,"Pulaski County, Kentucky",63063
46067,"Hutchinson County, South Dakota",7343
26021,"Berrien County, Michigan",156813
29029,"Camden County, Missouri",44002
29111,"Lewis County, Missouri",10211
19161,"Sac County, Iowa",10350
48263,"Kent County, Texas",808
13129,"Gordon County, Georgia",55186
51820,"Waynesboro city, Virginia",21006
17193,"White County, Illinois",14665
30061,"Mineral County, Montana",4223
5071,"Johnson County, Arkansas",25540
13195,"Madison County, Georgia",28120
20149,"Pottawatomie County, Kansas",21604
28035,"Forrest County, Mississippi",74934
12005,"Bay County, Florida",168852
16077,"Power County, Idaho",7817
29117,"Livingston County, Missouri",15195
39145,"Scioto County, Ohio",79499
31079,"Hall County, Nebraska",58607
36119,"Westchester County, New York",949113
50021,"Rutland County, Vermont",61642
16009,"Benewah County, Idaho",9285
54055,"Mercer County, West Virginia",62264
28135,"Tallahatchie County, Mississippi",15378
27095,"Mille Lacs County, Minnesota",26097
5141,"Van Buren County, Arkansas",17295
48327,"Menard County, Texas",2242
41007,"Clatsop County, Oregon",37039
45023,"Chester County, South Carolina",33140
32013,"Humboldt County, Nevada",16528
19079,"Hamilton County, Iowa",15673
45069,"Marlboro County, South Carolina",28933
16027,"Canyon County, Idaho",188923
39117,"Morrow County, Ohio",34827
12047,"Hamilton County, Florida",14799
48323,"Maverick County, Texas",54258
30057,"Madison County, Montana",7691
36069,"Ontario County, New York",107931
21181,"Nicholas County, Kentucky",7135
29145,"Newton County, Missouri",58114
48301,"Loving County, Texas",82
56007,"Carbon County, Wyoming",15885
28047,"Harrison County, Mississippi",187105
17029,"Coles County, Illinois",53873
48485,"Wichita County, Texas",131500
20183,"Smith County, Kansas",3853
40003,"Alfalfa County, Oklahoma",5642
37113,"Macon County, North Carolina",33922
51179,"Stafford County, Virginia",128961
51037,"Charlotte County, Virginia",12586
13235,"Pulaski County, Georgia",12010
29225,"Webster County, Missouri",36202
55107,"Rusk County, Wisconsin",14755
20049,"Elk County, Kansas",2882
28107,"Panola County, Mississippi",34707
18159,"Tipton County, Indiana",15936
27091,"Martin County, Minnesota",20840
28149,"Warren County, Mississippi",48773
22079,"Rapides Parish, Louisiana",131613
9001,"Fairfield County, Connecticut",916829
51630,"Fredericksburg city, Virginia",24286
72023,"Cabo Rojo Municipio, Puerto Rico",50917
19097,"Jackson County, Iowa",19848
5097,"Montgomery County, Arkansas",9487
48433,"Stonewall County, Texas",1490
13253,"Seminole County, Georgia",8729
45037,"Edgefield County, South Carolina",26985
46115,"Spink County, South Dakota",6415
36029,"Erie County, New York",919040
47187,"Williamson County, Tennessee",183182
41067,"Washington County, Oregon",529710
40141,"Tillman County, Oklahoma",7992
41049,"Morrow County, Oregon",11173
17071,"Henderson County, Illinois",7331
6115,"Yuba County, California",72155
47103,"Lincoln County, Tennessee",33361
28079,"Leake County, Mississippi",23805
54033,"Harrison County, West Virginia",69099
29045,"Clark County, Missouri",7139
17191,"Wayne County, Illinois",16760
39123,"Ottawa County, Ohio",41428
51191,"Washington County, Virginia",54876
47041,"DeKalb County, Tennessee",18723
12131,"Walton County, Florida",55043
36049,"Lewis County, New York",27087
22053,"Jefferson Davis Parish, Louisiana",31594
6017,"El Dorado County, California",181058
8113,"San Miguel County, Colorado",7359
29223,"Wayne County, Missouri",13521
55137,"Waushara County, Wisconsin",24496
17137,"Morgan County, Illinois",35547
47123,"Monroe County, Tennessee",44519
48277,"Lamar County, Texas",49793
29149,"Oregon County, Missouri",10881
48189,"Hale County, Texas",36273
21025,"Breathitt County, Kentucky",13878
55111,"Sauk County, Wisconsin",61976
41047,"Marion County, Oregon",315335
23013,"Knox County, Maine",39736
36107,"Tioga County, New York",51125
13025,"Brantley County, Georgia",18411
29097,"Jasper County, Missouri",117404
22007,"Assumption Parish, Louisiana",23421
56001,"Albany County, Wyoming",36299
30091,"Sheridan County, Montana",3384
46013,"Brown County, South Dakota",36531
26145,"Saginaw County, Michigan",200169
13245,"Richmond County, Georgia",200549
8091,"Ouray County, Colorado",4436
13131,"Grady County, Georgia",25011
18059,"Hancock County, Indiana",70002
25003,"Berkshire County, Massachusetts",131219
55005,"Barron County, Wisconsin",45870
6077,"San Joaquin County, California",685306
31063,"Frontier County, Nebraska",2756
30099,"Teton County, Montana",6073
54037,"Jefferson County, West Virginia",53498
37065,"Edgecombe County, North Carolina",56552
40153,"Woodward County, Oklahoma",20081
31091,"Hooker County, Nebraska",736
18135,"Randolph County, Indiana",26171
48475,"Ward County, Texas",10658
55135,"Waupaca County, Wisconsin",52410
8007,"Archuleta County, Colorado",12084
53071,"Walla Walla County, Washington",58781
29121,"Macon County, Missouri",15566
39033,"Crawford County, Ohio",43784
5017,"Chicot County, Arkansas",11800
5149,"Yell County, Arkansas",22185
48103,"Crane County, Texas",4375
38017,"Cass County, North Dakota",149778
72071,"Isabela Municipio, Puerto Rico",45631
22089,"St. Charles Parish, Louisiana",52780
26015,"Barry County, Michigan",59173
12061,"Indian River County, Florida",138028
5121,"Randolph County, Arkansas",17969
19119,"Lyon County, Iowa",11581
41019,"Douglas County, Oregon",107667
27099,"Mower County, Minnesota",39163
9013,"Tolland County, Connecticut",152691
6101,"Sutter County, California",94737
18023,"Clinton County, Indiana",33224
46021,"Campbell County, South Dakota",1466
37047,"Columbus County, North Carolina",58098
6079,"San Luis Obispo County, California",269637
19187,"Webster County, Iowa",38013
48217,"Hill County, Texas",35089
56011,"Crook County, Wyoming",7083
17045,"Edgar County, Illinois",18576
26165,"Wexford County, Michigan",32735
46087,"McCook County, South Dakota",5618
27119,"Polk County, Minnesota",31600
53077,"Yakima County, Washington",243231
47169,"Trousdale County, Tennessee",7870
24017,"Charles County, Maryland",146551
17017,"Cass County, Illinois",13642
18033,"DeKalb County, Indiana",42223
72145,"Vega Baja Municipio, Puerto Rico",59662
1041,"Crenshaw County, Alabama",13906
27039,"Dodge County, Minnesota",20087
54029,"Hancock County, West Virginia",30676
17113,"McLean County, Illinois",169572
51077,"Grayson County, Virginia",15533
48155,"Foard County, Texas",1336
12103,"Pinellas County, Florida",916542
47071,"Hardin County, Tennessee",26026
37045,"Cleveland County, North Carolina",98078
21175,"Morgan County, Kentucky",13923
17047,"Edwards County, Illinois",6721
36075,"Oswego County, New York",122109
13231,"Pike County, Georgia",17869
54021,"Gilmer County, West Virginia",8693
16035,"Clearwater County, Idaho",8761
55011,"Buffalo County, Wisconsin",13587
55053,"Jackson County, Wisconsin",20449
13213,"Murray County, Georgia",39628
20039,"Decatur County, Kansas",2961
51069,"Frederick County, Virginia",78305
21095,"Harlan County, Kentucky",29278
41011,"Coos County, Oregon",63043
46055,"Haakon County, South Dakota",1937
54031,"Hardy County, West Virginia",14025
72153,"Yauco Municipio, Puerto Rico",42043
1031,"Coffee County, Alabama",49948
9003,"Hartford County, Connecticut",894014
37195,"Wilson County, North Carolina",81234
21223,"Trimble County, Kentucky",8809
42017,"Bucks County, Pennsylvania",625249
51670,"Hopewell city, Virginia",22591
36067,"Onondaga County, New York",467026
51015,"Augusta County, Virginia",73750
40057,"Harmon County, Oklahoma",2922
39013,"Belmont County, Ohio",70400
55087,"Outagamie County, Wisconsin",176695
29181,"Ripley County, Missouri",14100
37111,"McDowell County, North Carolina",44996
47025,"Claiborne County, Tennessee",32213
13305,"Wayne County, Georgia",30099
31089,"Holt County, Nebraska",10435
50005,"Caledonia County, Vermont",31227
45031,"Darlington County, South Carolina",68681
37161,"Rutherford County, North Carolina",67810
38095,"Towner County, North Dakota",2246
29007,"Audrain County, Missouri",25529
5069,"Jefferson County, Arkansas",77435
31083,"Harlan County, Nebraska",3423
22059,"La Salle Parish, Louisiana",14890
22123,"West Carroll Parish, Louisiana",11604
37069,"Franklin County, North Carolina",60619
13087,"Decatur County, Georgia",27842
18083,"Knox County, Indiana",38440
55101,"Racine County, Wisconsin",195408
48445,"Terry County, Texas",12651
21069,"Fleming County, Kentucky",14348
12071,"Lee County, Florida",618754
31021,"Burt County, Nebraska",6858
48245,"Jefferson County, Texas",252273
21059,"Daviess County, Kentucky",96656
46081,"Lawrence County, South Dakota",24097
28109,"Pearl River County, Mississippi",55834
42035,"Clinton County, Pennsylvania",39238
31075,"Grant County, Nebraska",614
39149,"Shelby County, Ohio",49423
40019,"Carter County, Oklahoma",47557
1057,"Fayette County, Alabama",17241
29073,"Gasconade County, Missouri",15222
49011,"Davis County, Utah",306479
12015,"Charlotte County, Florida",159978
13017,"Ben Hill County, Georgia",17634
48291,"Liberty County, Texas",75643
27059,"Isanti County, Minnesota",37816
51840,"Winchester city, Virginia",26203
4005,"Coconino County, Arizona",134421
40123,"Pontotoc County, Oklahoma",37492
51023,"Botetourt County, Virginia",33148
8063,"Kit Carson County, Colorado",8270
37095,"Hyde County, North Carolina",5810
5037,"Cross County, Arkansas",17870
38079,"Rolette County, North Dakota",13937
21225,"Union County, Kentucky",15007
1095,"Marshall County, Alabama",93019
51009,"Amherst County, Virginia",32353
23017,"Oxford County, Maine",57833
29143,"New Madrid County, Missouri",18956
48239,"Jackson County, Texas",14075
31093,"Howard County, Nebraska",6274
20155,"Reno County, Kansas",64511
20115,"Marion County, Kansas",12660
50015,"Lamoille County, Vermont",24475
16003,"Adams County, Idaho",3976
46043,"Douglas County, South Dakota",3002
40099,"Murray County, Oklahoma",13488
29035,"Carter County, Missouri",6265
22093,"St. James Parish, Louisiana",22102
48199,"Hardin County, Texas",54635
19083,"Hardin County, Iowa",17534
51171,"Shenandoah County, Virginia",41993
35057,"Torrance County, New Mexico",16383
22035,"East Carroll Parish, Louisiana",7759
51085,"Hanover County, Virginia",99863
13263,"Talbot County, Georgia",6865
21085,"Grayson County, Kentucky",25746
19005,"Allamakee County, Iowa",14330
26115,"Monroe County, Michigan",152021
28069,"Kemper County, Mississippi",10456
47021,"Cheatham County, Tennessee",39105
21103,"Henry County, Kentucky",15416
21015,"Boone County, Kentucky",118811
53003,"Asotin County, Washington",21623
18093,"Lawrence County, Indiana",46134
20193,"Thomas County, Kansas",7900
5043,"Drew County, Arkansas",18509
48253,"Jones County, Texas",20202
20073,"Greenwood County, Kansas",6689
54089,"Summers County, West Virginia",13927
37181,"Vance County, North Carolina",45422
18131,"Pulaski County, Indiana",13402
40051,"Grady County, Oklahoma",52431
40147,"Washington County, Oklahoma",50976
29217,"Vernon County, Missouri",21159
39083,"Knox County, Ohio",60921
20145,"Pawnee County, Kansas",6973
39021,"Champaign County, Ohio",40097
38085,"Sioux County, North Dakota",4153
31123,"Morrill County, Nebraska",5042
18111,"Newton County, Indiana",14244
21019,"Boyd County, Kentucky",49542
47001,"Anderson County, Tennessee",75129
47065,"Hamilton County, Tennessee",336463
36081,"Queens County, New York",2230722
18025,"Crawford County, Indiana",10713
51161,"Roanoke County, Virginia",92376
5047,"Franklin County, Arkansas",18125
13019,"Berrien County, Georgia",19286
48005,"Angelina County, Texas",86771
21235,"Whitley County, Kentucky",35637
40023,"Choctaw County, Oklahoma",15205
42095,"Northampton County, Pennsylvania",297735
19035,"Cherokee County, Iowa",12072
21139,"Livingston County, Kentucky",9519
47031,"Coffee County, Tennessee",52796
29205,"Shelby County, Missouri",6373
72091,"Manat? Municipio, Puerto Rico",44113
21161,"Mason County, Kentucky",17490
27077,"Lake of the Woods County, Minnesota",4045
72127,"San Juan Municipio, Puerto Rico",395326
26103,"Marquette County, Michigan",67077
55043,"Grant County, Wisconsin",51208
47037,"Davidson County, Tennessee",626681
19011,"Benton County, Iowa",26076
27065,"Kanabec County, Minnesota",16239
51640,"Galax city, Virginia",7042
18103,"Miami County, Indiana",36903
18081,"Johnson County, Indiana",139654
37175,"Transylvania County, North Carolina",33090
21229,"Washington County, Kentucky",11717
22125,"West Feliciana Parish, Louisiana",15625
27171,"Wright County, Minnesota",124700
1115,"St. Clair County, Alabama",83593
55059,"Kenosha County, Wisconsin",166426
55078,"Menominee County, Wisconsin",4232
72001,"Adjuntas Municipio, Puerto Rico",19483
27129,"Renville County, Minnesota",15730
34037,"Sussex County, New Jersey",149265
35025,"Lea County, New Mexico",64727
48421,"Sherman County, Texas",3034
20075,"Hamilton County, Kansas",2690
55097,"Portage County, Wisconsin",70019
47059,"Greene County, Tennessee",68831
13133,"Greene County, Georgia",15994
26043,"Dickinson County, Michigan",26168
18097,"Marion County, Indiana",903393
39041,"Delaware County, Ohio",174214
30053,"Lincoln County, Montana",19687
41063,"Wallowa County, Oregon",7008
51169,"Scott County, Virginia",23177
42109,"Snyder County, Pennsylvania",39702
48331,"Milam County, Texas",24757
48375,"Potter County, Texas",121073
54109,"Wyoming County, West Virginia",23796
54069,"Ohio County, West Virginia",44443
1015,"Calhoun County, Alabama",118572
48197,"Hardeman County, Texas",4139
55009,"Brown County, Wisconsin",248007
49043,"Summit County, Utah",36324
51117,"Mecklenburg County, Virginia",32727
18137,"Ripley County, Indiana",28818
41051,"Multnomah County, Oregon",735334
29075,"Gentry County, Missouri",6738
5005,"Baxter County, Arkansas",41513
53039,"Klickitat County, Washington",20318
72123,"Salinas Municipio, Puerto Rico",31078
20041,"Dickinson County, Kansas",19754
29163,"Pike County, Missouri",18516
19007,"Appanoose County, Iowa",12887
6065,"Riverside County, California",2189641
19141,"O'Brien County, Iowa",14398
39097,"Madison County, Ohio",43435
37083,"Halifax County, North Carolina",54691
27115,"Pine County, Minnesota",29750
45045,"Greenville County, South Carolina",451225
19107,"Keokuk County, Iowa",10511
48119,"Delta County, Texas",5231
38039,"Griggs County, North Dakota",2420
20123,"Mitchell County, Kansas",6373
2060,"Bristol Bay Borough, Alaska",997
48359,"Oldham County, Texas",2052
42021,"Cambria County, Pennsylvania",143679
12011,"Broward County, Florida",1748066
37173,"Swain County, North Carolina",13981
39089,"Licking County, Ohio",166492
27029,"Clearwater County, Minnesota",8695
28043,"Grenada County, Mississippi",21906
13065,"Clinch County, Georgia",6798
51097,"King and Queen County, Virginia",6945
28077,"Lawrence County, Mississippi",12929
51600,"Fairfax city, Virginia",22565
29103,"Knox County, Missouri",4131
17081,"Jefferson County, Illinois",38827
56033,"Sheridan County, Wyoming",29116
45075,"Orangeburg County, South Carolina",92501
13137,"Habersham County, Georgia",43041
53061,"Snohomish County, Washington",713335
48347,"Nacogdoches County, Texas",64524
13209,"Montgomery County, Georgia",9123
31029,"Chase County, Nebraska",3966
8079,"Mineral County, Colorado",712
48075,"Childress County, Texas",7041
29123,"Madison County, Missouri",12226
54015,"Clay County, West Virginia",9386
18125,"Pike County, Indiana",12845
39091,"Logan County, Ohio",45858
56003,"Big Horn County, Wyoming",11668
22027,"Claiborne Parish, Louisiana",17195
48285,"Lavaca County, Texas",19263
6049,"Modoc County, California",9686
29027,"Callaway County, Missouri",44332
18145,"Shelby County, Indiana",44436
53053,"Pierce County, Washington",795225
5007,"Benton County, Arkansas",221339
27137,"St. Louis County, Minnesota",200226
8023,"Costilla County, Colorado",3524
42071,"Lancaster County, Pennsylvania",519445
22057,"Lafourche Parish, Louisiana",96318
21051,"Clay County, Kentucky",21730
42083,"McKean County, Pennsylvania",43450
72049,"Culebra Municipio, Puerto Rico",1818
13297,"Walton County, Georgia",83768
47015,"Cannon County, Tennessee",13801
36099,"Seneca County, New York",35251
6097,"Sonoma County, California",483878
48049,"Brown County, Texas",38106
38071,"Ramsey County, North Dakota",11451
48177,"Gonzales County, Texas",19807
38031,"Foster County, North Dakota",3343
30095,"Stillwater County, Montana",9117
13049,"Charlton County, Georgia",12171
36023,"Cortland County, New York",49336
72097,"Mayag?ez Municipio, Puerto Rico",89080
12031,"Duval County, Florida",864263
5123,"St. Francis County, Arkansas",28258
30049,"Lewis and Clark County, Montana",63395
19021,"Buena Vista County, Iowa",20260
48229,"Hudspeth County, Texas",3476
21145,"McCracken County, Kentucky",65565
21039,"Carlisle County, Kentucky",5104
29039,"Cedar County, Missouri",13982
48029,"Bexar County, Texas",1714773
22083,"Richland Parish, Louisiana",20725
26045,"Eaton County, Michigan",107759
42015,"Bradford County, Pennsylvania",62622
27173,"Yellow Medicine County, Minnesota",10438
35021,"Harding County, New Mexico",695
13317,"Wilkes County, Georgia",10593
19001,"Adair County, Iowa",7682
13187,"Lumpkin County, Georgia",29966
40113,"Osage County, Oklahoma",47472
51083,"Halifax County, Virginia",36241
22121,"West Baton Rouge Parish, Louisiana",23788
36051,"Livingston County, New York",65393
36101,"Steuben County, New York",98990
40055,"Greer County, Oklahoma",6239
48257,"Kaufman County, Texas",103350
39161,"Van Wert County, Ohio",28744
26161,"Washtenaw County, Michigan",344791
28089,"Madison County, Mississippi",95203
47011,"Bradley County, Tennessee",98963
20085,"Jackson County, Kansas",13462
18107,"Montgomery County, Indiana",38124
21183,"Ohio County, Kentucky",23842
46073,"Jerauld County, South Dakota",2071
26073,"Isabella County, Michigan",70311
40047,"Garfield County, Oklahoma",60580
54083,"Randolph County, West Virginia",29405
13015,"Bartow County, Georgia",100157
29175,"Randolph County, Missouri",25414
50027,"Windsor County, Vermont",56670
27041,"Douglas County, Minnesota",36009
6013,"Contra Costa County, California",1049025
5107,"Phillips County, Arkansas",21757
40067,"Jefferson County, Oklahoma",6472
12123,"Taylor County, Florida",22570
19095,"Iowa County, Iowa",16355
26125,"Oakland County, Michigan",1202362
17147,"Piatt County, Illinois",16729
28095,"Monroe County, Mississippi",36989
29065,"Dent County, Missouri",15657
6087,"Santa Cruz County, California",262382
27009,"Benton County, Minnesota",38451
31127,"Nemaha County, Nebraska",7248
37179,"Union County, North Carolina",201292
18181,"White County, Indiana",24643
39125,"Paulding County, Ohio",19614
48497,"Wise County, Texas",59127
27155,"Traverse County, Minnesota",3558
18017,"Cass County, Indiana",38966
48211,"Hemphill County, Texas",3807
20179,"Sheridan County, Kansas",2556
20027,"Clay County, Kansas",8535
39069,"Henry County, Ohio",28215
23023,"Sagadahoc County, Maine",35293
40005,"Atoka County, Oklahoma",14182
72115,"Quebradillas Municipio, Puerto Rico",25919
72113,"Ponce Municipio, Puerto Rico",166327
51093,"Isle of Wight County, Virginia",35270
72083,"Las Mar?as Municipio, Puerto Rico",9881
48381,"Randall County, Texas",120725
41041,"Lincoln County, Oregon",46034
72029,"Can?vanas Municipio, Puerto Rico",47648
72147,"Vieques Municipio, Puerto Rico",9301
22063,"Livingston Parish, Louisiana",128026
54051,"Marshall County, West Virginia",33107
5117,"Prairie County, Arkansas",8715
48265,"Kerr County, Texas",49625
54017,"Doddridge County, West Virginia",8202
39023,"Clark County, Ohio",138333
12001,"Alachua County, Florida",247336
44001,"Bristol County, Rhode Island",49875
26095,"Luce County, Michigan",6631
53001,"Adams County, Washington",18728
42081,"Lycoming County, Pennsylvania",116111
31073,"Gosper County, Nebraska",2044
39061,"Hamilton County, Ohio",802374
21189,"Owsley County, Kentucky",4755
31049,"Deuel County, Nebraska",1941
72031,"Carolina Municipio, Puerto Rico",176762
35009,"Curry County, New Mexico",48376
35011,"De Baca County, New Mexico",2022
48411,"San Saba County, Texas",6131
13109,"Evans County, Georgia",11000
22087,"St. Bernard Parish, Louisiana",35897
48473,"Waller County, Texas",43205
28053,"Humphreys County, Mississippi",9375
37021,"Buncombe County, North Carolina",238318
37097,"Iredell County, North Carolina",159437
40039,"Custer County, Oklahoma",27469
55091,"Pepin County, Wisconsin",7469
31151,"Saline County, Nebraska",14200
20163,"Rooks County, Kansas",5181
22111,"Union Parish, Louisiana",22721
40081,"Lincoln County, Oklahoma",34273
29063,"DeKalb County, Missouri",12892
56029,"Park County, Wyoming",28205
48427,"Starr County, Texas",60968
56025,"Natrona County, Wyoming",75450
26061,"Houghton County, Michigan",36628
54107,"Wood County, West Virginia",86956
18069,"Huntington County, Indiana",37124
30051,"Liberty County, Montana",2339
31159,"Seward County, Nebraska",16750
12085,"Martin County, Florida",146318
35003,"Catron County, New Mexico",3725
46105,"Perkins County, South Dakota",2982
50003,"Bennington County, Vermont",37125
16067,"Minidoka County, Idaho",20069
21201,"Robertson County, Kentucky",2282
55121,"Trempealeau County, Wisconsin",28816
27131,"Rice County, Minnesota",64142
72019,"Barranquitas Municipio, Puerto Rico",30318
46053,"Gregory County, South Dakota",4271
6083,"Santa Barbara County, California",423895
42041,"Cumberland County, Pennsylvania",235406
25007,"Dukes County, Massachusetts",16535
31131,"Otoe County, Nebraska",15740
18099,"Marshall County, Indiana",47051
48489,"Willacy County, Texas",22134
41017,"Deschutes County, Oregon",157733
38025,"Dunn County, North Dakota",3536
31161,"Sheridan County, Nebraska",5469
8021,"Conejos County, Colorado",8256
16005,"Bannock County, Idaho",82839
26085,"Lake County, Michigan",11539
12019,"Clay County, Florida",190865
48201,"Harris County, Texas",4092459
28139,"Tippah County, Mississippi",22232
8101,"Pueblo County, Colorado",159063
13031,"Bulloch County, Georgia",70217
1105,"Perry County, Alabama",10591
35029,"Luna County, New Mexico",25095
48311,"McMullen County, Texas",707
48067,"Cass County, Texas",30464
54071,"Pendleton County, West Virginia",7695
38045,"LaMoure County, North Dakota",4139
72065,"Hatillo Municipio, Puerto Rico",41953
36117,"Wayne County, New York",93772
56017,"Hot Springs County, Wyoming",4812
39081,"Jefferson County, Ohio",69709
